845, 2011-01-03, [8, 10, 21, 25, 28, 32]
891, 2011-06-13, [10, 22, 28, 31, 34, 39]
892, 2011-06-16, [4, 9, 20, 22, 33, 42]
893, 2011-06-20, [12, 14, 17, 18, 20, 23]
894, 2011-06-23, [3, 16, 20, 23, 27, 41]
895, 2011-06-27, [1, 4, 10, 16, 24, 29]
896, 2011-06-30, [7, 9, 17, 18, 23, 34]
897, 2011-07-04, [11, 13, 25, 27, 32, 34]
898, 2011-07-07, [9, 13, 16, 26, 38, 42]
899, 2011-07-11, [5, 8, 23, 24, 25, 33]
900, 2011-07-14, [6, 9, 16, 25, 27, 39]
901, 2011-07-18, [6, 8, 14, 19, 20, 38]
902, 2011-07-21, [7, 10, 12, 20, 36, 40]
903, 2011-07-25, [3, 14, 32, 33, 36, 38]
904, 2011-07-28, [1, 5, 8, 18, 22, 33]
905, 2011-08-01, [1, 2, 14, 24, 36, 40]
906, 2011-08-04, [12, 13, 20, 28, 29, 38]
907, 2011-08-08, [4, 10, 12, 15, 22, 34]
908, 2011-08-11, [4, 6, 13, 15, 24, 33]
909, 2011-08-15, [12, 16, 19, 29, 37, 39]
910, 2011-08-18, [4, 25, 26, 30, 34, 42]
911, 2011-08-22, [5, 13, 22, 33, 34, 40]
912, 2011-08-25, [3, 4, 6, 14, 16, 39]
913, 2011-08-29, [3, 13, 14, 18, 22, 37]
914, 2011-09-01, [1, 17, 18, 20, 23, 29]
915, 2011-09-05, [6, 8, 18, 29, 35, 42]
916, 2011-09-08, [3, 14, 23, 30, 34, 35]
917, 2011-09-12, [1, 14, 15, 23, 32, 34]
918, 2011-09-15, [4, 6, 13, 18, 33, 41]
919, 2011-09-19, [1, 4, 14, 15, 20, 31]
920, 2011-09-22, [15, 23, 25, 30, 39, 40]
921, 2011-09-26, [10, 15, 29, 30, 34, 38]
922, 2011-09-29, [5, 6, 12, 16, 24, 38]
923, 2011-10-03, [5, 20, 28, 31, 33, 39]
924, 2011-10-06, [6, 10, 18, 25, 27, 42]
925, 2011-10-10, [6, 8, 9, 13, 30, 36]
926, 2011-10-13, [1, 8, 9, 26, 35, 38]
927, 2011-10-17, [2, 14, 32, 40, 41, 42]
928, 2011-10-20, [5, 15, 21, 31, 36, 41]
929, 2011-10-24, [3, 12, 14, 27, 32, 39]
930, 2011-10-27, [18, 23, 24, 30, 34, 40]
931, 2011-10-31, [7, 9, 23, 32, 40, 41]
932, 2011-11-03, [1, 2, 14, 20, 26, 29]
933, 2011-11-07, [9, 11, 32, 33, 37, 41]
934, 2011-11-10, [2, 8, 31, 32, 34, 37]
935, 2011-11-14, [9, 10, 13, 22, 32, 40]
936, 2011-11-17, [1, 13, 16, 18, 25, 42]
937, 2011-11-21, [11, 14, 18, 21, 22, 23]
938, 2011-11-24, [3, 13, 20, 32, 38, 41]
939, 2011-11-28, [4, 10, 11, 17, 28, 32]
940, 2011-12-01, [8, 13, 24, 25, 27, 32]
941, 2011-12-05, [5, 12, 16, 23, 26, 31]
942, 2011-12-08, [17, 23, 31, 34, 35, 42]
943, 2011-12-12, [2, 4, 13, 21, 37, 38]
944, 2011-12-15, [3, 12, 22, 24, 28, 39]
945, 2011-12-19, [7, 18, 21, 29, 31, 36]
946, 2011-12-22, [8, 13, 14, 22, 41, 42]
947, 2011-12-27, [3, 5, 20, 24, 27, 35]
948, 2011-12-29, [10, 12, 15, 22, 23, 27]
